account_id,account_holder_name,account_type,home_country,currency,kyc_tier,account_created_date,personal_spend_baseline_usd
FLR-ACC-101068,Sarah Adekunle,Individual,NG,NGN,Tier2_Verified,2023-03-24,79.4
FLR-ACC-101069,Metro Logistics Co.,Business,US,USD,Tier1_Basic,2025-12-18,238.03
FLR-ACC-101070,Michael Johnson,Individual,US,USD,Tier2_Verified,2025-06-23,33.53
FLR-ACC-101071,Metro Retail Ltd,Business,DE,EUR,Tier2_Verified,2024-01-03,138.2
FLR-ACC-101072,Yetunde Fashola,Individual,NG,NGN,Tier2_Verified,2026-01-05,105.01
FLR-ACC-101073,Chioma Hassan,Individual,US,USD,Tier3_Enhanced,2025-01-03,63.52
FLR-ACC-101074,Chioma Brown,Individual,NG,NGN,Tier3_Enhanced,2026-04-09,51.11
FLR-ACC-101075,Bluewave Builders Inc,Business,GB,GBP,Tier2_Verified,2024-01-15,94.45
FLR-ACC-101076,Funke Obi,Individual,NG,NGN,Tier2_Verified,2025-10-25,33.63
FLR-ACC-101077,Bluewave Foods LLC,Business,NG,NGN,Tier3_Enhanced,2024-10-19,228.28
FLR-ACC-101078,Yetunde Eze,Individual,NG,NGN,Tier2_Verified,2025-08-17,120.69
FLR-ACC-101079,Metro Logistics Inc,Business,GB,GBP,Tier1_Basic,2025-07-23,1567.85
FLR-ACC-101080,Urban Trading Inc,Business,GB,GBP,Tier3_Enhanced,2022-04-22,998.57
FLR-ACC-101081,Musa Smith,Individual,US,USD,Tier3_Enhanced,2024-12-20,162.16
FLR-ACC-101082,Bluewave Retail Inc,Business,GB,GBP,Tier2_Verified,2025-11-01,1257.98
FLR-ACC-101083,Chidi Adeyemi,Individual,GB,GBP,Tier2_Verified,2024-04-24,41.53
FLR-ACC-101084,James Brown,Individual,GB,GBP,Tier1_Basic,2024-06-10,60.9
FLR-ACC-101085,John Bello,Individual,US,USD,Tier2_Verified,2025-04-05,16.84
FLR-ACC-101086,Ngozi Yusuf,Individual,NG,NGN,Tier2_Verified,2025-06-26,86.01
FLR-ACC-101087,Mary Adeyemi,Individual,NG,NGN,Tier1_Basic,2026-05-16,86.88
FLR-ACC-101088,Chuka Okafor,Individual,NG,NGN,Tier1_Basic,2024-05-16,22.03
FLR-ACC-101089,Kemi Johnson,Individual,NG,NGN,Tier3_Enhanced,2024-09-29,101.47
FLR-ACC-101090,Ngozi Taylor,Individual,US,USD,Tier2_Verified,2024-03-20,46.04
FLR-ACC-101091,Kunle Brown,Individual,NG,NGN,Tier2_Verified,2023-10-15,13.76
FLR-ACC-101092,Sunrise Retail Co.,Business,NG,NGN,Tier3_Enhanced,2024-12-14,395.6
FLR-ACC-101093,Metro Textiles Co.,Business,NG,NGN,Tier2_Verified,2024-02-06,874.26
FLR-ACC-101094,Peter Hassan,Individual,FR,EUR,Tier2_Verified,2024-10-04,36.65
FLR-ACC-101095,Chioma Yusuf,Individual,GB,GBP,Tier3_Enhanced,2024-07-08,56.45
FLR-ACC-101096,Femi Ibrahim,Individual,NG,NGN,Tier1_Basic,2025-01-24,74.15
FLR-ACC-101097,Mary Balogun,Individual,NG,NGN,Tier2_Verified,2025-05-14,39.08
FLR-ACC-101098,Silverline Logistics Co.,Business,US,USD,Tier1_Basic,2026-05-31,270.95
FLR-ACC-101099,Chioma Fashola,Individual,NG,NGN,Tier3_Enhanced,2023-04-23,17.55
FLR-ACC-101100,Silverline Textiles Ltd,Business,US,USD,Tier2_Verified,2024-10-03,575.07
FLR-ACC-101101,Aisha Taylor,Individual,US,USD,Tier3_Enhanced,2025-03-19,58.02
FLR-ACC-101102,Ifeoma Fashola,Individual,GB,GBP,Tier1_Basic,2023-03-31,183.03
FLR-ACC-101103,Greenfield Trading Co.,Business,NG,NGN,Tier3_Enhanced,2022-09-03,688.65
FLR-ACC-101104,Funke Johnson,Individual,NG,NGN,Tier2_Verified,2024-12-15,48.9
FLR-ACC-101105,Bluewave Textiles Inc,Business,NG,NGN,Tier2_Verified,2025-01-29,138.62
FLR-ACC-101106,Chuka Chukwu,Individual,NG,NGN,Tier2_Verified,2025-08-21,12.99
FLR-ACC-101107,Yetunde Obi,Individual,GB,GBP,Tier2_Verified,2024-08-03,38.04
FLR-ACC-101108,Bluewave Technologies Co.,Business,US,USD,Tier3_Enhanced,2024-12-01,294.37
FLR-ACC-101109,Michael Eze,Individual,NG,NGN,Tier2_Verified,2025-10-19,76.93
FLR-ACC-101110,Ngozi Smith,Individual,NG,NGN,Tier2_Verified,2024-11-27,54.54
FLR-ACC-101111,Yetunde Williams,Individual,DE,EUR,Tier3_Enhanced,2024-08-22,54.8
FLR-ACC-101112,Tunde Bello,Individual,GB,GBP,Tier2_Verified,2025-08-19,123.66
FLR-ACC-101113,Amaka Eze,Individual,NG,NGN,Tier3_Enhanced,2023-06-19,68.72
FLR-ACC-101114,Bluewave Textiles Ltd,Business,NG,NGN,Tier1_Basic,2026-02-12,638.16
FLR-ACC-101115,North Ventures Co.,Business,US,USD,Tier2_Verified,2026-05-12,534.09
FLR-ACC-101116,Kemi Green,Individual,DE,EUR,Tier2_Verified,2023-12-03,74.34
FLR-ACC-101117,Michael Taylor,Individual,NG,NGN,Tier1_Basic,2023-10-08,50.12
FLR-ACC-101118,Silverline Trading Ltd,Business,NG,NGN,Tier3_Enhanced,2026-02-26,1745.17
FLR-ACC-101119,Grace Obi,Individual,NG,NGN,Tier3_Enhanced,2024-07-20,59.73
FLR-ACC-101120,Urban Consulting Ltd,Business,US,USD,Tier1_Basic,2024-07-16,762.16
FLR-ACC-101121,Musa Johnson,Individual,GB,GBP,Tier2_Verified,2024-11-23,138.81
FLR-ACC-101122,Global Retail Inc,Business,NG,NGN,Tier2_Verified,2026-01-15,352.27
FLR-ACC-101123,Aisha Bello,Individual,NG,NGN,Tier2_Verified,2025-08-11,35.45
FLR-ACC-101124,Apex Logistics Co.,Business,DE,EUR,Tier3_Enhanced,2026-02-09,759.89
FLR-ACC-101125,Urban Technologies Co.,Business,FR,EUR,Tier1_Basic,2026-07-08,1386.58
FLR-ACC-101126,Global Technologies Inc,Business,GB,GBP,Tier2_Verified,2026-08-02,2034.92
FLR-ACC-101127,Chioma Okoro,Individual,NG,NGN,Tier3_Enhanced,2023-10-13,55.43
FLR-ACC-101128,Silverline Foods Co.,Business,NG,NGN,Tier2_Verified,2025-11-03,1935.05
FLR-ACC-101129,Mary Green,Individual,US,USD,Tier1_Basic,2025-07-18,48.39
FLR-ACC-101130,Ifeoma Adekunle,Individual,NG,NGN,Tier2_Verified,2024-10-31,51.58
FLR-ACC-101131,John Okafor,Individual,NG,NGN,Tier3_Enhanced,2024-09-27,87.05
FLR-ACC-101132,John Taylor,Individual,NG,NGN,Tier3_Enhanced,2025-04-19,50.65
FLR-ACC-101133,Chioma Williams,Individual,GB,GBP,Tier1_Basic,2024-12-03,28.69
FLR-ACC-101134,Silverline Foods Co.,Business,US,USD,Tier3_Enhanced,2024-06-16,310.4
FLR-ACC-101135,John Bello,Individual,US,USD,Tier2_Verified,2025-02-01,404.15
FLR-ACC-101136,Chioma Balogun,Individual,DE,EUR,Tier3_Enhanced,2025-04-24,81.35
FLR-ACC-101137,Aisha Nwosu,Individual,NG,NGN,Tier2_Verified,2025-11-05,88.08
FLR-ACC-101138,Sunrise Logistics Co.,Business,US,USD,Tier2_Verified,2026-04-10,182.04
FLR-ACC-101139,John Okoro,Individual,GB,GBP,Tier1_Basic,2026-06-07,42.48
FLR-ACC-101140,Blessing Smith,Individual,GB,GBP,Tier2_Verified,2025-12-25,48.89
FLR-ACC-101141,Greenfield Textiles Inc,Business,NG,NGN,Tier2_Verified,2025-02-18,508.86
FLR-ACC-101142,Kunle Nwosu,Individual,NG,NGN,Tier3_Enhanced,2024-10-02,87.88
FLR-ACC-101143,Funke Eze,Individual,DE,EUR,Tier2_Verified,2025-08-01,20.61
FLR-ACC-101144,Sarah Obi,Individual,NG,NGN,Tier2_Verified,2024-07-18,65.86
FLR-ACC-101145,Daniel Obi,Individual,NG,NGN,Tier2_Verified,2023-09-10,118.54
FLR-ACC-101146,Apex Technologies Ltd,Business,FR,EUR,Tier2_Verified,2025-02-01,1228.06
FLR-ACC-101147,Ruth Fashola,Individual,US,USD,Tier2_Verified,2025-04-05,7.42
FLR-ACC-101148,Grace Okafor,Individual,DE,EUR,Tier2_Verified,2025-03-28,118.8
FLR-ACC-101149,James Adeyemi,Individual,NG,NGN,Tier2_Verified,2026-05-06,39.73
FLR-ACC-101150,Emeka Johnson,Individual,US,USD,Tier2_Verified,2025-07-21,32.46
FLR-ACC-101151,Chuka Williams,Individual,NG,NGN,Tier3_Enhanced,2023-11-05,149.99
FLR-ACC-101152,Femi Adekunle,Individual,NG,NGN,Tier1_Basic,2026-07-25,169.22
FLR-ACC-101153,Apex Media LLC,Business,US,USD,Tier2_Verified,2024-10-11,309.37
FLR-ACC-101154,Laura Chukwu,Individual,FR,EUR,Tier1_Basic,2024-10-16,53.72
FLR-ACC-101155,Ifeoma Balogun,Individual,GB,GBP,Tier2_Verified,2024-06-23,33.45
FLR-ACC-101156,Ruth Brown,Individual,US,USD,Tier3_Enhanced,2024-10-11,38.24
FLR-ACC-101157,Metro Retail Co.,Business,NG,NGN,Tier3_Enhanced,2025-09-09,312.23
FLR-ACC-101158,Prime Technologies LLC,Business,DE,EUR,Tier3_Enhanced,2024-09-25,91.96
FLR-ACC-101159,Chuka Brown,Individual,NG,NGN,Tier1_Basic,2025-10-29,45.47
FLR-ACC-101160,North Foods Inc,Business,US,USD,Tier1_Basic,2025-10-15,1549.17
FLR-ACC-101161,Ruth Nwosu,Individual,GB,GBP,Tier2_Verified,2025-03-03,30.7
FLR-ACC-101162,Greenfield Trading Ltd,Business,NG,NGN,Tier2_Verified,2026-02-24,288.74
FLR-ACC-101163,Amaka Obi,Individual,DE,EUR,Tier1_Basic,2026-01-23,46.26
FLR-ACC-101164,Funke Obi,Individual,US,USD,Tier3_Enhanced,2024-03-20,44.8
FLR-ACC-101165,Silverline Media LLC,Business,NG,NGN,Tier2_Verified,2025-08-12,377.75
FLR-ACC-101166,John Okafor,Individual,NG,NGN,Tier2_Verified,2025-12-19,70.52
FLR-ACC-101167,North Retail LLC,Business,NG,NGN,Tier3_Enhanced,2025-07-09,694.49
FLR-ACC-101168,Grace Johnson,Individual,FR,EUR,Tier3_Enhanced,2024-02-15,64.36
FLR-ACC-101169,David Smith,Individual,NG,NGN,Tier2_Verified,2026-01-06,75.61
FLR-ACC-101170,Kunle Brown,Individual,GB,GBP,Tier2_Verified,2025-08-06,91.17
FLR-ACC-101171,North Retail Ltd,Business,GB,GBP,Tier3_Enhanced,2025-01-13,1300.48
FLR-ACC-101172,Peter Adekunle,Individual,NG,NGN,Tier3_Enhanced,2024-04-30,43.28
FLR-ACC-101173,Sunrise Media LLC,Business,NG,NGN,Tier2_Verified,2025-06-07,157.06
FLR-ACC-101174,Apex Textiles Co.,Business,NG,NGN,Tier2_Verified,2025-09-28,1190.13
FLR-ACC-101175,Daniel Bello,Individual,US,USD,Tier3_Enhanced,2024-06-18,26.36
FLR-ACC-101176,Ben Hassan,Individual,DE,EUR,Tier2_Verified,2025-03-30,29.46
FLR-ACC-101177,Silverline Foods LLC,Business,GB,GBP,Tier2_Verified,2025-03-29,650.23
FLR-ACC-101178,Chuka Adekunle,Individual,US,USD,Tier3_Enhanced,2024-03-04,27.49
FLR-ACC-101179,James Williams,Individual,NG,NGN,Tier3_Enhanced,2025-10-13,36.84
FLR-ACC-101180,Amaka Johnson,Individual,GB,GBP,Tier3_Enhanced,2022-10-18,85.65
FLR-ACC-101181,Aisha Chukwu,Individual,GB,GBP,Tier1_Basic,2025-07-27,63.21
FLR-ACC-101182,Michael Bello,Individual,US,USD,Tier2_Verified,2025-11-28,129.67
FLR-ACC-101183,Ifeoma Smith,Individual,NG,NGN,Tier3_Enhanced,2024-12-05,74.77
FLR-ACC-101184,North Media Co.,Business,NG,NGN,Tier2_Verified,2025-04-19,145.65
FLR-ACC-101185,Greenfield Foods Co.,Business,NG,NGN,Tier2_Verified,2026-08-06,1300.62
FLR-ACC-101186,Grace Ibrahim,Individual,GB,GBP,Tier2_Verified,2023-09-18,93.37
FLR-ACC-101187,Femi Okoro,Individual,NG,NGN,Tier2_Verified,2024-04-29,16.09
FLR-ACC-101188,Emeka Bello,Individual,FR,EUR,Tier2_Verified,2025-10-19,34.81
FLR-ACC-101189,Apex Media LLC,Business,NG,NGN,Tier1_Basic,2026-05-08,371.2
FLR-ACC-101190,Ngozi Chukwu,Individual,NG,NGN,Tier2_Verified,2025-12-06,189.11
FLR-ACC-101191,Michael Eze,Individual,GB,GBP,Tier3_Enhanced,2025-03-04,52.57
FLR-ACC-101192,Prime Trading Co.,Business,GB,GBP,Tier1_Basic,2026-05-12,482.19
FLR-ACC-101193,Aisha Johnson,Individual,NG,NGN,Tier2_Verified,2025-12-03,106.15
FLR-ACC-101194,Musa Eze,Individual,DE,EUR,Tier3_Enhanced,2024-03-19,64.93
FLR-ACC-101195,Ruth Okoro,Individual,NG,NGN,Tier3_Enhanced,2024-10-15,42.97
FLR-ACC-101196,Tunde Okoro,Individual,GB,GBP,Tier3_Enhanced,2025-06-07,67.5
FLR-ACC-101197,Prime Media Co.,Business,NG,NGN,Tier2_Verified,2025-03-10,558.88
FLR-ACC-101198,Laura Adekunle,Individual,NG,NGN,Tier2_Verified,2024-06-07,86.25
FLR-ACC-101199,Olu Taylor,Individual,US,USD,Tier2_Verified,2025-07-20,42.51
FLR-ACC-101200,Amaka Adekunle,Individual,DE,EUR,Tier1_Basic,2025-09-22,61.14
FLR-ACC-101201,Urban Textiles LLC,Business,GB,GBP,Tier3_Enhanced,2023-10-21,809.67
FLR-ACC-101202,Yetunde Nwosu,Individual,NG,NGN,Tier3_Enhanced,2023-12-18,25.28
FLR-ACC-101203,Metro Retail LLC,Business,FR,EUR,Tier1_Basic,2026-07-13,143.33
FLR-ACC-101204,Apex Textiles Inc,Business,NG,NGN,Tier2_Verified,2022-09-16,1757.58
FLR-ACC-101205,Metro Technologies Ltd,Business,NG,NGN,Tier3_Enhanced,2025-04-27,44.05
FLR-ACC-101206,Amaka Yusuf,Individual,NG,NGN,Tier2_Verified,2023-10-30,93.52
FLR-ACC-101207,Tunde Yusuf,Individual,FR,EUR,Tier3_Enhanced,2023-04-07,24.03
FLR-ACC-101208,Femi Yusuf,Individual,FR,EUR,Tier2_Verified,2023-04-27,77.81
FLR-ACC-101209,Metro Ventures Ltd,Business,NG,NGN,Tier2_Verified,2025-09-21,728.33
FLR-ACC-101210,Urban Retail LLC,Business,US,USD,Tier2_Verified,2026-06-19,190.65
FLR-ACC-101211,Mary Ibrahim,Individual,US,USD,Tier2_Verified,2025-09-28,45.63
FLR-ACC-101212,Sunrise Consulting Co.,Business,NG,NGN,Tier1_Basic,2024-05-09,327.43
FLR-ACC-101213,Prime Consulting LLC,Business,NG,NGN,Tier2_Verified,2023-09-25,372.43
FLR-ACC-101214,Greenfield Builders Ltd,Business,FR,EUR,Tier2_Verified,2024-06-26,584.37
FLR-ACC-101215,Urban Foods Ltd,Business,NG,NGN,Tier3_Enhanced,2024-06-22,648.74
FLR-ACC-101216,Silverline Retail Co.,Business,GB,GBP,Tier2_Verified,2022-09-21,603.07
FLR-ACC-101217,Silverline Consulting Ltd,Business,NG,NGN,Tier2_Verified,2023-12-18,427.86
FLR-ACC-101218,Chidi Balogun,Individual,NG,NGN,Tier2_Verified,2026-01-13,77.86
FLR-ACC-101219,Tobi Brown,Individual,US,USD,Tier3_Enhanced,2025-05-14,142.74
FLR-ACC-101220,Apex Technologies LLC,Business,NG,NGN,Tier3_Enhanced,2023-07-21,245.32
FLR-ACC-101221,Grace Williams,Individual,GB,GBP,Tier2_Verified,2025-02-04,217.39
FLR-ACC-101222,Musa Balogun,Individual,US,USD,Tier1_Basic,2024-05-31,99.97
FLR-ACC-101223,Greenfield Retail LLC,Business,GB,GBP,Tier2_Verified,2025-11-04,458.91
FLR-ACC-101224,Ifeoma Yusuf,Individual,NG,NGN,Tier2_Verified,2022-11-19,77.36
FLR-ACC-101225,Ruth Adekunle,Individual,FR,EUR,Tier1_Basic,2024-11-16,60.24
FLR-ACC-101226,Apex Trading Inc,Business,NG,NGN,Tier1_Basic,2025-10-25,57.92
FLR-ACC-101227,John Adeyemi,Individual,FR,EUR,Tier3_Enhanced,2023-11-04,31.45
FLR-ACC-101228,Sunrise Textiles Inc,Business,US,USD,Tier3_Enhanced,2024-08-25,158.55
FLR-ACC-101229,Prime Foods LLC,Business,GB,GBP,Tier1_Basic,2026-07-30,866.64
FLR-ACC-101230,Yetunde Okoro,Individual,NG,NGN,Tier2_Verified,2025-10-25,95.01
FLR-ACC-101231,Chioma Smith,Individual,NG,NGN,Tier2_Verified,2025-02-10,208.81
FLR-ACC-101232,Ifeoma Johnson,Individual,US,USD,Tier3_Enhanced,2023-11-27,138.45
FLR-ACC-101233,Sunrise Trading Inc,Business,GB,GBP,Tier1_Basic,2026-04-18,999.27
FLR-ACC-101234,Amaka Balogun,Individual,NG,NGN,Tier3_Enhanced,2025-02-23,117.36
FLR-ACC-101235,Daniel Okoro,Individual,FR,EUR,Tier3_Enhanced,2024-05-19,51.21
FLR-ACC-101236,Sunrise Media Co.,Business,NG,NGN,Tier3_Enhanced,2024-01-25,550.17
FLR-ACC-101237,Daniel Obi,Individual,GB,GBP,Tier3_Enhanced,2023-03-21,116.93
FLR-ACC-101238,Global Technologies Ltd,Business,DE,EUR,Tier1_Basic,2025-05-15,1883.66
FLR-ACC-101239,Global Foods LLC,Business,FR,EUR,Tier1_Basic,2025-10-16,511.83
FLR-ACC-101240,Olu Yusuf,Individual,NG,NGN,Tier3_Enhanced,2023-09-28,44.55
FLR-ACC-101241,Tobi Chukwu,Individual,NG,NGN,Tier2_Verified,2023-03-03,90.48
FLR-ACC-101242,Blessing Hassan,Individual,NG,NGN,Tier3_Enhanced,2024-11-22,111.0
FLR-ACC-101243,Sarah Balogun,Individual,NG,NGN,Tier2_Verified,2024-02-16,38.0
FLR-ACC-101244,David Eze,Individual,US,USD,Tier1_Basic,2024-02-15,18.64
FLR-ACC-101245,Global Foods LLC,Business,US,USD,Tier2_Verified,2023-12-17,284.39
FLR-ACC-101246,Musa Nwosu,Individual,NG,NGN,Tier3_Enhanced,2024-12-07,75.92
FLR-ACC-101247,Olu Green,Individual,US,USD,Tier3_Enhanced,2024-12-28,82.75
FLR-ACC-101248,Ruth Adeyemi,Individual,GB,GBP,Tier1_Basic,2026-02-24,66.17
FLR-ACC-101249,Peter Fashola,Individual,NG,NGN,Tier2_Verified,2024-11-21,190.01
FLR-ACC-101250,Global Ventures Inc,Business,US,USD,Tier3_Enhanced,2025-06-21,95.15
FLR-ACC-101251,Chidi Johnson,Individual,US,USD,Tier2_Verified,2024-12-14,30.71
FLR-ACC-101252,Ngozi Bello,Individual,US,USD,Tier2_Verified,2023-03-01,77.39
FLR-ACC-101253,Mary Adeyemi,Individual,FR,EUR,Tier2_Verified,2024-03-22,141.77
FLR-ACC-101254,Sunrise Textiles Inc,Business,FR,EUR,Tier3_Enhanced,2025-03-15,100.2
FLR-ACC-101255,Grace Johnson,Individual,NG,NGN,Tier1_Basic,2022-03-25,264.81
FLR-ACC-101256,Tunde Hassan,Individual,NG,NGN,Tier1_Basic,2024-10-13,48.37
FLR-ACC-101257,Tunde Nwosu,Individual,NG,NGN,Tier2_Verified,2024-08-12,35.17
FLR-ACC-101258,Global Foods Inc,Business,NG,NGN,Tier2_Verified,2025-11-14,220.04
FLR-ACC-101259,Silverline Logistics Ltd,Business,NG,NGN,Tier2_Verified,2026-07-11,946.63
FLR-ACC-101260,Greenfield Trading LLC,Business,NG,NGN,Tier3_Enhanced,2024-08-22,4516.3
FLR-ACC-101261,Laura Hassan,Individual,GB,GBP,Tier2_Verified,2025-03-18,47.12
FLR-ACC-101262,Tobi Balogun,Individual,NG,NGN,Tier1_Basic,2025-07-19,185.47
FLR-ACC-101263,Sunrise Technologies Ltd,Business,NG,NGN,Tier2_Verified,2026-01-21,328.2
FLR-ACC-101264,North Consulting Ltd,Business,US,USD,Tier2_Verified,2023-06-26,878.97
FLR-ACC-101265,Chuka Okafor,Individual,NG,NGN,Tier1_Basic,2023-08-13,103.86
FLR-ACC-101266,Urban Logistics LLC,Business,GB,GBP,Tier3_Enhanced,2024-08-07,455.84
FLR-ACC-101267,Emeka Okoro,Individual,US,USD,Tier2_Verified,2024-01-19,24.69
FLR-ACC-101268,Chioma Hassan,Individual,NG,NGN,Tier3_Enhanced,2023-09-09,46.7
FLR-ACC-101269,Ngozi Adekunle,Individual,GB,GBP,Tier1_Basic,2023-06-18,16.76
FLR-ACC-101270,Kemi Taylor,Individual,US,USD,Tier2_Verified,2025-09-15,40.77
FLR-ACC-101271,Sunrise Ventures Co.,Business,NG,NGN,Tier3_Enhanced,2023-08-24,2032.76
FLR-ACC-101272,Global Ventures Co.,Business,FR,EUR,Tier3_Enhanced,2026-04-26,629.85
FLR-ACC-101273,Sarah Adeyemi,Individual,NG,NGN,Tier1_Basic,2025-06-15,37.48
FLR-ACC-101274,North Builders Ltd,Business,GB,GBP,Tier2_Verified,2025-04-22,207.73
FLR-ACC-101275,Tunde Taylor,Individual,NG,NGN,Tier3_Enhanced,2025-05-25,35.49
FLR-ACC-101276,Chidi Adeyemi,Individual,US,USD,Tier3_Enhanced,2024-11-19,12.76
FLR-ACC-101277,Chuka Fashola,Individual,GB,GBP,Tier3_Enhanced,2022-12-21,54.21
FLR-ACC-101278,Ben Nwosu,Individual,US,USD,Tier2_Verified,2025-12-31,35.63
FLR-ACC-101279,Ruth Adeyemi,Individual,US,USD,Tier2_Verified,2023-09-18,52.92
FLR-ACC-101280,Chioma Yusuf,Individual,NG,NGN,Tier3_Enhanced,2025-09-13,66.4
FLR-ACC-101281,Chioma Smith,Individual,NG,NGN,Tier3_Enhanced,2025-08-03,28.3
FLR-ACC-101282,Mary Brown,Individual,FR,EUR,Tier1_Basic,2025-10-27,157.27
FLR-ACC-101283,Chuka Chukwu,Individual,NG,NGN,Tier3_Enhanced,2023-08-08,45.82
FLR-ACC-101284,Silverline Builders LLC,Business,DE,EUR,Tier2_Verified,2025-07-20,81.98
FLR-ACC-101285,Global Builders Co.,Business,FR,EUR,Tier1_Basic,2025-10-01,1019.46
FLR-ACC-101286,Emeka Adeyemi,Individual,NG,NGN,Tier2_Verified,2025-03-13,45.91
FLR-ACC-101287,Mary Fashola,Individual,FR,EUR,Tier1_Basic,2025-11-28,18.77
FLR-ACC-101288,Urban Logistics Co.,Business,NG,NGN,Tier2_Verified,2025-03-03,758.72
FLR-ACC-101289,Kunle Williams,Individual,NG,NGN,Tier2_Verified,2025-01-07,50.26
FLR-ACC-101290,Blessing Nwosu,Individual,NG,NGN,Tier2_Verified,2024-12-05,69.07
FLR-ACC-101291,Michael Smith,Individual,NG,NGN,Tier2_Verified,2025-08-29,18.36
FLR-ACC-101292,Tobi Johnson,Individual,GB,GBP,Tier3_Enhanced,2023-11-29,34.39
FLR-ACC-101293,Global Builders Inc,Business,FR,EUR,Tier1_Basic,2023-07-24,334.7
FLR-ACC-101294,Musa Okafor,Individual,NG,NGN,Tier2_Verified,2024-06-28,28.53
FLR-ACC-101295,Urban Trading LLC,Business,US,USD,Tier3_Enhanced,2024-10-01,464.9
FLR-ACC-101296,Silverline Builders Co.,Business,NG,NGN,Tier2_Verified,2023-10-25,648.57
FLR-ACC-101297,Sunrise Consulting Inc,Business,GB,GBP,Tier1_Basic,2026-02-11,703.03
FLR-ACC-101298,Ngozi Green,Individual,US,USD,Tier2_Verified,2025-11-10,103.32
FLR-ACC-101299,Greenfield Consulting LLC,Business,NG,NGN,Tier2_Verified,2023-12-01,433.68
FLR-ACC-101300,Blessing Eze,Individual,GB,GBP,Tier1_Basic,2026-07-10,36.96
FLR-ACC-101301,Apex Builders Co.,Business,NG,NGN,Tier3_Enhanced,2025-07-23,256.17
FLR-ACC-101302,Laura Ibrahim,Individual,NG,NGN,Tier3_Enhanced,2023-06-13,31.7
FLR-ACC-101303,Olu Johnson,Individual,DE,EUR,Tier1_Basic,2025-08-13,42.65
FLR-ACC-101304,Bluewave Retail Inc,Business,NG,NGN,Tier3_Enhanced,2024-02-08,1196.2
FLR-ACC-101305,Olu Yusuf,Individual,NG,NGN,Tier2_Verified,2026-05-24,34.76
FLR-ACC-101306,Daniel Ibrahim,Individual,NG,NGN,Tier2_Verified,2025-08-04,172.63
FLR-ACC-101307,Global Consulting Co.,Business,GB,GBP,Tier2_Verified,2025-03-24,295.28
FLR-ACC-101308,Global Textiles Co.,Business,NG,NGN,Tier2_Verified,2024-12-14,237.31
FLR-ACC-101309,Sunrise Media Inc,Business,NG,NGN,Tier1_Basic,2026-01-10,327.97
FLR-ACC-101310,Chioma Brown,Individual,NG,NGN,Tier1_Basic,2024-11-24,25.87
FLR-ACC-101311,James Yusuf,Individual,NG,NGN,Tier2_Verified,2025-11-14,18.62
FLR-ACC-101312,Chidi Bello,Individual,NG,NGN,Tier2_Verified,2024-09-19,23.52
FLR-ACC-101313,Sunrise Builders Inc,Business,GB,GBP,Tier2_Verified,2024-05-07,1013.05
FLR-ACC-101314,Grace Green,Individual,NG,NGN,Tier2_Verified,2025-06-05,115.68
FLR-ACC-101315,Ifeoma Balogun,Individual,NG,NGN,Tier2_Verified,2025-05-28,12.08
FLR-ACC-101316,Musa Obi,Individual,NG,NGN,Tier3_Enhanced,2025-04-07,99.64
FLR-ACC-101317,Olu Taylor,Individual,NG,NGN,Tier2_Verified,2025-11-20,49.54
FLR-ACC-101318,Global Ventures Ltd,Business,NG,NGN,Tier2_Verified,2026-01-24,428.78
FLR-ACC-101319,Olu Obi,Individual,NG,NGN,Tier1_Basic,2025-10-15,95.89
FLR-ACC-101320,Silverline Foods Inc,Business,GB,GBP,Tier3_Enhanced,2024-11-25,949.15
FLR-ACC-101321,Funke Yusuf,Individual,NG,NGN,Tier3_Enhanced,2025-02-08,106.63
FLR-ACC-101322,James Okafor,Individual,US,USD,Tier2_Verified,2024-07-03,62.09
FLR-ACC-101323,David Balogun,Individual,NG,NGN,Tier3_Enhanced,2026-01-23,22.38
FLR-ACC-101324,Olu Smith,Individual,US,USD,Tier2_Verified,2026-01-08,107.77
FLR-ACC-101325,Silverline Retail Inc,Business,DE,EUR,Tier1_Basic,2024-05-04,95.29
FLR-ACC-101326,Metro Textiles Co.,Business,US,USD,Tier3_Enhanced,2026-03-13,691.44
FLR-ACC-101327,Kunle Green,Individual,US,USD,Tier2_Verified,2026-05-07,30.45
FLR-ACC-101328,Urban Consulting Inc,Business,DE,EUR,Tier2_Verified,2024-04-18,108.59
FLR-ACC-101329,John Brown,Individual,NG,NGN,Tier1_Basic,2025-07-01,69.94
FLR-ACC-101330,North Logistics Ltd,Business,NG,NGN,Tier2_Verified,2026-01-21,372.26
FLR-ACC-101331,Tobi Johnson,Individual,NG,NGN,Tier1_Basic,2026-07-05,24.89
FLR-ACC-101332,Michael Bello,Individual,NG,NGN,Tier2_Verified,2026-05-23,67.96
FLR-ACC-101333,John Green,Individual,GB,GBP,Tier2_Verified,2024-09-04,33.7
FLR-ACC-101334,Amaka Balogun,Individual,NG,NGN,Tier2_Verified,2024-11-04,69.75
FLR-ACC-101335,Global Logistics LLC,Business,NG,NGN,Tier3_Enhanced,2023-01-28,160.88
FLR-ACC-101336,Ruth Bello,Individual,DE,EUR,Tier2_Verified,2025-04-07,69.72
FLR-ACC-101337,Greenfield Consulting Ltd,Business,GB,GBP,Tier2_Verified,2026-01-04,671.65
FLR-ACC-101338,Michael Green,Individual,US,USD,Tier2_Verified,2025-07-09,23.47
